sample,source_frame,result_frame,requested_mask,poll_mask,input_polls,speed_percent,lagged
248,20430,20431,0,0,4,50,false
249,20431,20432,0,0,4,50,false
250,20432,20433,0,0,4,50,false
251,20433,20434,0,0,4,50,false
252,20434,20435,0,0,4,50,false
253,20435,20436,0,0,4,50,false
254,20436,20437,0,0,4,50,false
255,20437,20438,0,0,4,50,false
256,20438,20439,0,0,4,50,false
257,20439,20440,0,0,4,50,false
258,20440,20441,0,0,4,50,false
259,20441,20442,0,0,4,50,false
260,20442,20443,0,0,4,50,false
261,20443,20444,0,0,4,50,false
262,20444,20445,0,0,4,50,false
263,20445,20446,0,0,4,50,false
264,20446,20447,0,0,4,50,false
265,20447,20448,0,0,4,50,false
266,20448,20449,0,0,4,50,false
267,20449,20450,0,0,4,50,false
268,20450,20451,0,0,4,50,false
269,20451,20452,0,0,4,50,false
270,20452,20453,0,0,4,50,false
271,20453,20454,0,0,4,50,false
272,20454,20455,0,0,4,50,false
273,20455,20456,0,0,4,50,false
274,20456,20457,0,0,4,50,false
275,20457,20458,0,0,4,50,false
276,20458,20459,0,0,4,50,false
277,20459,20460,0,0,4,50,false
278,20460,20461,0,0,4,50,false
279,20461,20462,0,0,4,50,false
280,20462,20463,0,0,4,50,false
281,20463,20464,0,0,4,50,false
282,20464,20465,0,0,4,50,false
283,20465,20466,0,0,4,50,false
284,20466,20467,0,0,4,50,false
285,20467,20468,0,0,4,50,false
286,20468,20469,0,0,4,50,false
287,20469,20470,0,0,4,50,false
288,20470,20471,0,0,4,50,false
289,20471,20472,0,0,4,50,false
290,20472,20473,0,0,4,50,false
291,20473,20474,0,0,4,50,false
292,20474,20475,0,0,4,50,false
293,20475,20476,0,0,4,50,false
294,20476,20477,0,0,4,50,false
295,20477,20478,0,0,4,50,false
296,20478,20479,0,0,4,50,false
297,20479,20480,0,0,4,50,false
298,20480,20481,0,0,4,50,false
299,20481,20482,0,0,4,50,false
300,20482,20483,0,0,4,50,false
301,20483,20484,0,0,4,50,false
302,20484,20485,0,0,4,50,false
303,20485,20486,0,0,4,50,false
304,20486,20487,0,0,4,50,false
305,20487,20488,0,0,4,50,false
306,20488,20489,0,0,4,50,false
307,20489,20490,0,0,4,50,false
308,20490,20491,0,0,4,50,false
309,20491,20492,0,0,4,50,false
310,20492,20493,0,0,4,50,false
311,20493,20494,0,0,4,50,false
312,20494,20495,0,0,4,50,false
313,20495,20496,0,0,4,50,false
314,20496,20497,0,0,4,50,false
315,20497,20498,0,0,4,50,false
316,20498,20499,0,0,4,50,false
317,20499,20500,0,0,4,50,false
318,20500,20501,0,0,4,50,false
319,20501,20502,0,0,4,50,false
320,20502,20503,0,0,4,50,false
321,20503,20504,0,0,4,50,false
322,20504,20505,0,0,4,50,false
323,20505,20506,0,0,4,50,false
324,20506,20507,0,0,4,50,false
325,20507,20508,0,0,4,50,false
326,20508,20509,0,0,4,50,false
327,20509,20510,0,0,4,50,false
328,20510,20511,0,0,4,50,false
329,20511,20512,0,0,4,50,false
330,20512,20513,0,0,4,50,false
331,20513,20514,0,0,4,50,false
332,20514,20515,0,0,4,50,false
333,20515,20516,0,0,4,50,false
334,20516,20517,0,0,4,50,false
335,20517,20518,0,0,4,50,false
336,20518,20519,0,0,4,50,false
337,20519,20520,0,0,4,50,false
338,20520,20521,0,0,4,50,false
339,20521,20522,0,0,4,50,false
340,20522,20523,0,0,4,50,false
341,20523,20524,0,0,4,50,false
342,20524,20525,0,0,4,50,false
343,20525,20526,0,0,4,50,false
344,20526,20527,0,0,4,50,false
345,20527,20528,0,0,4,50,false
346,20528,20529,0,0,4,50,false
347,20529,20530,0,0,4,50,false
348,20530,20531,0,0,4,50,false
349,20531,20532,0,0,4,50,false
350,20532,20533,0,0,4,50,false
351,20533,20534,0,0,4,50,false
352,20534,20535,0,0,4,50,false
353,20535,20536,0,0,4,50,false
354,20536,20537,0,0,4,50,false
355,20537,20538,0,0,4,50,false
356,20538,20539,0,0,4,50,false
357,20539,20540,0,0,4,50,false
358,20540,20541,0,0,4,50,false
359,20541,20542,0,0,4,50,false
360,20542,20543,0,0,4,50,false
361,20543,20544,0,0,4,50,false
362,20544,20545,0,0,4,50,false
363,20545,20546,0,0,4,50,false
364,20546,20547,0,0,4,50,false
365,20547,20548,0,0,4,50,false
366,20548,20549,0,0,4,50,false
367,20549,20550,0,0,4,50,false
368,20550,20551,0,0,4,50,false
369,20551,20552,0,0,4,50,false
370,20552,20553,0,0,4,50,false
371,20553,20554,0,0,4,50,false
372,20554,20555,0,0,4,50,false
373,20555,20556,0,0,4,50,false
374,20556,20557,0,0,4,50,false
375,20557,20558,0,0,4,50,false
376,20558,20559,0,0,4,50,false
377,20559,20560,0,0,4,50,false
378,20560,20561,0,0,4,50,false
379,20561,20562,0,0,4,50,false
380,20562,20563,0,0,4,50,false
381,20563,20564,0,0,4,50,false
382,20564,20565,0,0,4,50,false
383,20565,20566,0,0,4,50,false
384,20566,20567,0,0,4,50,false
385,20567,20568,0,0,4,50,false
386,20568,20569,0,0,4,50,false
387,20569,20570,0,0,4,50,false
388,20570,20571,0,0,4,50,false
389,20571,20572,0,0,4,50,false
390,20572,20573,0,0,4,50,false
391,20573,20574,0,0,4,50,false
392,20574,20575,0,0,4,50,false
393,20575,20576,0,0,4,50,false
394,20576,20577,0,0,4,50,false
395,20577,20578,0,0,4,50,false
396,20578,20579,0,0,4,50,false
397,20579,20580,0,0,4,50,false
398,20580,20581,0,0,4,50,false
399,20581,20582,0,0,4,50,false
400,20582,20583,0,0,4,50,false
401,20583,20584,0,0,4,50,false
402,20584,20585,0,0,4,50,false
403,20585,20586,0,0,4,50,false
404,20586,20587,0,0,4,50,false
405,20587,20588,0,0,4,50,false
406,20588,20589,0,0,4,50,false
407,20589,20590,0,0,4,50,false
408,20590,20591,0,0,4,50,false
